,Time,Activation,Underlying Relationship,Observations,Dimensions,Depth,Iteration
0,0.032032012939453125,ELU,lin,500,2,10,3
0,0.03262925148010254,ELU,lin,500,2,10,4
0,0.044738054275512695,PReLU,lin,500,2,10,0
0,0.04250836372375488,PReLU,lin,500,2,10,1
0,0.037413597106933594,PReLU,lin,500,2,10,2
0,0.04163527488708496,PReLU,lin,500,2,10,3
0,0.0489962100982666,PReLU,lin,500,2,10,4
0,0.03530430793762207,SELU,lin,500,2,10,0
0,0.04752230644226074,SELU,lin,500,2,10,1
0,0.04923605918884277,SELU,lin,500,2,10,2
0,0.03710603713989258,SELU,lin,500,2,10,3
0,0.03219032287597656,SELU,lin,500,2,10,4
0,0.11054158210754395,ALReLU,lin,500,2,10,0
0,0.12339425086975098,ALReLU,lin,500,2,10,1
0,0.11201786994934082,ALReLU,lin,500,2,10,2
0,0.06673264503479004,ALReLU,lin,500,2,10,3
0,0.10010147094726562,ALReLU,lin,500,2,10,4
0,0.0866084098815918,ReLU,lin,500,2,30,0
0,0.08657431602478027,ReLU,lin,500,2,30,1
0,0.09406137466430664,ReLU,lin,500,2,30,2
0,0.2059321403503418,ReLU,lin,500,2,30,3
0,0.12423825263977051,ReLU,lin,500,2,30,4
0,0.1837923526763916,Leaky_ReLU,lin,500,2,30,0
0,0.2045273780822754,Leaky_ReLU,lin,500,2,30,1
0,0.21368169784545898,Leaky_ReLU,lin,500,2,30,2
0,0.1737198829650879,Leaky_ReLU,lin,500,2,30,3
0,0.07750535011291504,Leaky_ReLU,lin,500,2,30,4
0,0.11612558364868164,ELU,lin,500,2,30,0
0,0.09645199775695801,ELU,lin,500,2,30,1
0,0.1182100772857666,ELU,lin,500,2,30,2
0,0.11014461517333984,ELU,lin,500,2,30,3
0,0.10828399658203125,ELU,lin,500,2,30,4
0,0.14910054206848145,PReLU,lin,500,2,30,0
0,0.2284855842590332,PReLU,lin,500,2,30,1
0,0.12726926803588867,PReLU,lin,500,2,30,2
0,0.11320757865905762,PReLU,lin,500,2,30,3
0,0.12613534927368164,PReLU,lin,500,2,30,4
0,0.10790038108825684,SELU,lin,500,2,30,0
0,0.09972929954528809,SELU,lin,500,2,30,1
0,0.08550715446472168,SELU,lin,500,2,30,2
0,0.07799410820007324,SELU,lin,500,2,30,3
0,0.08570432662963867,SELU,lin,500,2,30,4
0,0.13372421264648438,ALReLU,lin,500,2,30,0
0,0.14261603355407715,ALReLU,lin,500,2,30,1
0,0.15571880340576172,ALReLU,lin,500,2,30,2
0,0.17373180389404297,ALReLU,lin,500,2,30,3
0,0.16594290733337402,ALReLU,lin,500,2,30,4
0,0.015126943588256836,ReLU,sin,500,2,1,0
0,0.009000062942504883,ReLU,sin,500,2,1,1
0,0.010331869125366211,ReLU,sin,500,2,1,2
0,0.01022791862487793,ReLU,sin,500,2,1,3
0,0.009999990463256836,ReLU,sin,500,2,1,4
0,0.011999845504760742,Leaky_ReLU,sin,500,2,1,0
0,0.01100778579711914,Leaky_ReLU,sin,500,2,1,1
0,0.009552478790283203,Leaky_ReLU,sin,500,2,1,2
0,0.010158300399780273,Leaky_ReLU,sin,500,2,1,3
0,0.009999752044677734,Leaky_ReLU,sin,500,2,1,4
0,0.009999990463256836,ELU,sin,500,2,1,0
0,0.009999752044677734,ELU,sin,500,2,1,1
0,0.010999202728271484,ELU,sin,500,2,1,2
0,0.01000070571899414,ELU,sin,500,2,1,3
0,0.009999513626098633,ELU,sin,500,2,1,4
0,0.01100015640258789,PReLU,sin,500,2,1,0
0,0.009632110595703125,PReLU,sin,500,2,1,1
0,0.013733625411987305,PReLU,sin,500,2,1,2
0,0.016036033630371094,PReLU,sin,500,2,1,3
0,0.01112508773803711,PReLU,sin,500,2,1,4
0,0.009999990463256836,SELU,sin,500,2,1,0
0,0.009000062942504883,SELU,sin,500,2,1,1
0,0.010023832321166992,SELU,sin,500,2,1,2
0,0.012819528579711914,SELU,sin,500,2,1,3
0,0.009000778198242188,SELU,sin,500,2,1,4
0,0.014991521835327148,ALReLU,sin,500,2,1,0
0,0.013738393783569336,ALReLU,sin,500,2,1,1
0,0.012000322341918945,ALReLU,sin,500,2,1,2
0,0.013000011444091797,ALReLU,sin,500,2,1,3
0,0.011002302169799805,ALReLU,sin,500,2,1,4
0,0.016509532928466797,ReLU,sin,500,2,3,0
0,0.015000104904174805,ReLU,sin,500,2,3,1
0,0.017127513885498047,ReLU,sin,500,2,3,2
0,0.017574071884155273,ReLU,sin,500,2,3,3
0,0.014999628067016602,ReLU,sin,500,2,3,4
0,0.016002416610717773,Leaky_ReLU,sin,500,2,3,0
0,0.014878988265991211,Leaky_ReLU,sin,500,2,3,1
0,0.01500082015991211,Leaky_ReLU,sin,500,2,3,2
0,0.0149993896484375,Leaky_ReLU,sin,500,2,3,3
0,0.01783609390258789,Leaky_ReLU,sin,500,2,3,4
0,0.019379854202270508,ELU,sin,500,2,3,0
0,0.03646492958068848,ELU,sin,500,2,3,1
0,0.029999971389770508,ELU,sin,500,2,3,2
0,0.01599907875061035,ELU,sin,500,2,3,3
0,0.016019105911254883,ELU,sin,500,2,3,4
0,0.02733325958251953,PReLU,sin,500,2,3,0
0,0.019178390502929688,PReLU,sin,500,2,3,1
0,0.02074265480041504,PReLU,sin,500,2,3,2
0,0.016887903213500977,PReLU,sin,500,2,3,3
0,0.03287196159362793,PReLU,sin,500,2,3,4
0,0.02470993995666504,SELU,sin,500,2,3,0
0,0.018744230270385742,SELU,sin,500,2,3,1
0,0.028316259384155273,SELU,sin,500,2,3,2
0,0.03781604766845703,SELU,sin,500,2,3,3
0,0.021883487701416016,SELU,sin,500,2,3,4
0,0.020022869110107422,ALReLU,sin,500,2,3,0
0,0.028955459594726562,ALReLU,sin,500,2,3,1
0,0.024596452713012695,ALReLU,sin,500,2,3,2
0,0.022426843643188477,ALReLU,sin,500,2,3,3
0,0.019999265670776367,ALReLU,sin,500,2,3,4
0,0.03251004219055176,ReLU,sin,500,2,10,0
0,0.04372000694274902,ReLU,sin,500,2,10,1
0,0.03499650955200195,ReLU,sin,500,2,10,2
0,0.044266700744628906,ReLU,sin,500,2,10,3
0,0.04397845268249512,ReLU,sin,500,2,10,4
0,0.07668209075927734,Leaky_ReLU,sin,500,2,10,0
0,0.05782198905944824,Leaky_ReLU,sin,500,2,10,1
0,0.03429841995239258,Leaky_ReLU,sin,500,2,10,2
0,0.03673148155212402,Leaky_ReLU,sin,500,2,10,3
0,0.04918384552001953,Leaky_ReLU,sin,500,2,10,4
0,0.06315350532531738,ELU,sin,500,2,10,0
0,0.052759647369384766,ELU,sin,500,2,10,1
0,0.03583574295043945,ELU,sin,500,2,10,2
0,0.03199958801269531,ELU,sin,500,2,10,3
0,0.03200101852416992,ELU,sin,500,2,10,4
0,0.048540353775024414,PReLU,sin,500,2,10,0
0,0.05384349822998047,PReLU,sin,500,2,10,1
0,0.04465007781982422,PReLU,sin,500,2,10,2
0,0.0468294620513916,PReLU,sin,500,2,10,3
0,0.04250693321228027,PReLU,sin,500,2,10,4
0,0.038442134857177734,SELU,sin,500,2,10,0
0,0.031219482421875,SELU,sin,500,2,10,1
0,0.02900075912475586,SELU,sin,500,2,10,2
0,0.03763151168823242,SELU,sin,500,2,10,3
0,0.032509565353393555,SELU,sin,500,2,10,4
0,0.04555988311767578,ALReLU,sin,500,2,10,0
0,0.04550957679748535,ALReLU,sin,500,2,10,1
0,0.04801225662231445,ALReLU,sin,500,2,10,2
0,0.04745149612426758,ALReLU,sin,500,2,10,3
0,0.050998687744140625,ALReLU,sin,500,2,10,4
0,0.20320630073547363,ReLU,sin,500,2,30,0
0,0.13375353813171387,ReLU,sin,500,2,30,1
0,0.09723925590515137,ReLU,sin,500,2,30,2
0,0.09604907035827637,ReLU,sin,500,2,30,3
0,0.09524774551391602,ReLU,sin,500,2,30,4
0,0.13039493560791016,Leaky_ReLU,sin,500,2,30,0
0,0.11984968185424805,Leaky_ReLU,sin,500,2,30,1
0,0.09182047843933105,Leaky_ReLU,sin,500,2,30,2
0,0.09141182899475098,Leaky_ReLU,sin,500,2,30,3
0,0.10061383247375488,Leaky_ReLU,sin,500,2,30,4
0,0.08926701545715332,ELU,sin,500,2,30,0
0,0.09388947486877441,ELU,sin,500,2,30,1
0,0.1036062240600586,ELU,sin,500,2,30,2
0,0.09160733222961426,ELU,sin,500,2,30,3
0,0.10165548324584961,ELU,sin,500,2,30,4
0,0.13106870651245117,PReLU,sin,500,2,30,0
0,0.11612749099731445,PReLU,sin,500,2,30,1
0,0.1112821102142334,PReLU,sin,500,2,30,2
0,0.11441326141357422,PReLU,sin,500,2,30,3
0,0.11973857879638672,PReLU,sin,500,2,30,4
0,0.08283066749572754,SELU,sin,500,2,30,0
0,0.0879831314086914,SELU,sin,500,2,30,1
0,0.0861501693725586,SELU,sin,500,2,30,2
0,0.09294819831848145,SELU,sin,500,2,30,3
0,0.08687710762023926,SELU,sin,500,2,30,4
0,0.16204500198364258,ALReLU,sin,500,2,30,0
0,0.1747753620147705,ALReLU,sin,500,2,30,1
0,0.16271686553955078,ALReLU,sin,500,2,30,2
0,0.16616463661193848,ALReLU,sin,500,2,30,3
0,0.13955283164978027,ALReLU,sin,500,2,30,4
0,0.012351751327514648,ReLU,qdr,500,2,1,0
0,0.013597249984741211,ReLU,qdr,500,2,1,1
0,0.013033628463745117,ReLU,qdr,500,2,1,2
0,0.011406183242797852,ReLU,qdr,500,2,1,3
0,0.010999679565429688,ReLU,qdr,500,2,1,4
0,0.011339902877807617,Leaky_ReLU,qdr,500,2,1,0
0,0.012325525283813477,Leaky_ReLU,qdr,500,2,1,1
0,0.016475200653076172,Leaky_ReLU,qdr,500,2,1,2
0,0.01163172721862793,Leaky_ReLU,qdr,500,2,1,3
0,0.010059356689453125,Leaky_ReLU,qdr,500,2,1,4
0,0.01005244255065918,ELU,qdr,500,2,1,0
0,0.018268585205078125,ELU,qdr,500,2,1,1
0,0.019601821899414062,ELU,qdr,500,2,1,2
0,0.024022340774536133,ELU,qdr,500,2,1,3
0,0.029203414916992188,ELU,qdr,500,2,1,4
0,0.027158498764038086,PReLU,qdr,500,2,1,0
0,0.02025890350341797,PReLU,qdr,500,2,1,1
0,0.023700475692749023,PReLU,qdr,500,2,1,2
0,0.021183490753173828,PReLU,qdr,500,2,1,3
0,0.024979591369628906,PReLU,qdr,500,2,1,4
0,0.020522594451904297,SELU,qdr,500,2,1,0
0,0.013768434524536133,SELU,qdr,500,2,1,1
0,0.020514965057373047,SELU,qdr,500,2,1,2
0,0.017334699630737305,SELU,qdr,500,2,1,3
0,0.024788856506347656,SELU,qdr,500,2,1,4
0,0.028813838958740234,ALReLU,qdr,500,2,1,0
0,0.0232698917388916,ALReLU,qdr,500,2,1,1
0,0.019563674926757812,ALReLU,qdr,500,2,1,2
0,0.014280557632446289,ALReLU,qdr,500,2,1,3
0,0.014537334442138672,ALReLU,qdr,500,2,1,4
0,0.01999974250793457,ReLU,qdr,500,2,3,0
0,0.01735830307006836,ReLU,qdr,500,2,3,1
0,0.02870941162109375,ReLU,qdr,500,2,3,2
0,0.019945144653320312,ReLU,qdr,500,2,3,3
0,0.02120375633239746,ReLU,qdr,500,2,3,4
0,0.03231024742126465,Leaky_ReLU,qdr,500,2,3,0
0,0.018596410751342773,Leaky_ReLU,qdr,500,2,3,1
0,0.015740156173706055,Leaky_ReLU,qdr,500,2,3,2
0,0.015161514282226562,Leaky_ReLU,qdr,500,2,3,3
0,0.021417856216430664,Leaky_ReLU,qdr,500,2,3,4
0,0.03280520439147949,ELU,qdr,500,2,3,0
0,0.03610825538635254,ELU,qdr,500,2,3,1
0,0.025841712951660156,ELU,qdr,500,2,3,2
0,0.018001794815063477,ELU,qdr,500,2,3,3
0,0.02523326873779297,ELU,qdr,500,2,3,4
0,0.03781247138977051,PReLU,qdr,500,2,3,0
0,0.03985738754272461,PReLU,qdr,500,2,3,1
0,0.051566123962402344,PReLU,qdr,500,2,3,2
0,0.024275541305541992,PReLU,qdr,500,2,3,3
0,0.026092052459716797,PReLU,qdr,500,2,3,4
0,0.019057512283325195,SELU,qdr,500,2,3,0
0,0.01797771453857422,SELU,qdr,500,2,3,1
0,0.017636537551879883,SELU,qdr,500,2,3,2
0,0.019700288772583008,SELU,qdr,500,2,3,3
0,0.01850605010986328,SELU,qdr,500,2,3,4
0,0.024639606475830078,ALReLU,qdr,500,2,3,0
0,0.02583456039428711,ALReLU,qdr,500,2,3,1
0,0.024616718292236328,ALReLU,qdr,500,2,3,2
0,0.02540898323059082,ALReLU,qdr,500,2,3,3
0,0.027617692947387695,ALReLU,qdr,500,2,3,4
0,0.0418851375579834,ReLU,qdr,500,2,10,0
0,0.03554677963256836,ReLU,qdr,500,2,10,1
0,0.03702807426452637,ReLU,qdr,500,2,10,2
0,0.034509897232055664,ReLU,qdr,500,2,10,3
0,0.03821372985839844,ReLU,qdr,500,2,10,4
0,0.03099966049194336,Leaky_ReLU,qdr,500,2,10,0
0,0.03536367416381836,Leaky_ReLU,qdr,500,2,10,1
0,0.03814435005187988,Leaky_ReLU,qdr,500,2,10,2
0,0.04161429405212402,Leaky_ReLU,qdr,500,2,10,3
0,0.034743547439575195,Leaky_ReLU,qdr,500,2,10,4
0,0.04189801216125488,ELU,qdr,500,2,10,0
0,0.041909217834472656,ELU,qdr,500,2,10,1
0,0.04402279853820801,ELU,qdr,500,2,10,2
0,0.03971147537231445,ELU,qdr,500,2,10,3
0,0.03342795372009277,ELU,qdr,500,2,10,4
0,0.0560910701751709,PReLU,qdr,500,2,10,0
0,0.04611563682556152,PReLU,qdr,500,2,10,1
0,0.05127859115600586,PReLU,qdr,500,2,10,2
0,0.0465545654296875,PReLU,qdr,500,2,10,3
0,0.05401277542114258,PReLU,qdr,500,2,10,4
0,0.041127681732177734,SELU,qdr,500,2,10,0
0,0.03696084022521973,SELU,qdr,500,2,10,1
0,0.03957629203796387,SELU,qdr,500,2,10,2
0,0.04068183898925781,SELU,qdr,500,2,10,3
0,0.04386305809020996,SELU,qdr,500,2,10,4
0,0.054149627685546875,ALReLU,qdr,500,2,10,0
0,0.05596351623535156,ALReLU,qdr,500,2,10,1
0,0.08091521263122559,ALReLU,qdr,500,2,10,2
0,0.09883427619934082,ALReLU,qdr,500,2,10,3
0,0.09235143661499023,ALReLU,qdr,500,2,10,4
0,0.11986899375915527,ReLU,qdr,500,2,30,0
0,0.0980684757232666,ReLU,qdr,500,2,30,1
0,0.10064482688903809,ReLU,qdr,500,2,30,2
0,0.12874817848205566,ReLU,qdr,500,2,30,3
0,0.0971522331237793,ReLU,qdr,500,2,30,4
0,0.09205985069274902,Leaky_ReLU,qdr,500,2,30,0
0,0.09672403335571289,Leaky_ReLU,qdr,500,2,30,1
0,0.12344717979431152,Leaky_ReLU,qdr,500,2,30,2
0,0.1635735034942627,Leaky_ReLU,qdr,500,2,30,3
0,0.09179139137268066,Leaky_ReLU,qdr,500,2,30,4
0,0.0981295108795166,ELU,qdr,500,2,30,0
0,0.10407686233520508,ELU,qdr,500,2,30,1
0,0.14999699592590332,ELU,qdr,500,2,30,2
0,0.10387229919433594,ELU,qdr,500,2,30,3
0,0.11308670043945312,ELU,qdr,500,2,30,4
0,0.16113543510437012,PReLU,qdr,500,2,30,0
0,0.28127479553222656,PReLU,qdr,500,2,30,1
0,0.13143634796142578,PReLU,qdr,500,2,30,2
0,0.12626862525939941,PReLU,qdr,500,2,30,3
0,0.15802955627441406,PReLU,qdr,500,2,30,4
0,0.09815120697021484,SELU,qdr,500,2,30,0
0,0.08803343772888184,SELU,qdr,500,2,30,1
0,0.09623980522155762,SELU,qdr,500,2,30,2
0,0.09525060653686523,SELU,qdr,500,2,30,3
0,0.10643792152404785,SELU,qdr,500,2,30,4
0,0.19126152992248535,ALReLU,qdr,500,2,30,0
0,0.1277024745941162,ALReLU,qdr,500,2,30,1
0,0.13072872161865234,ALReLU,qdr,500,2,30,2
0,0.14610600471496582,ALReLU,qdr,500,2,30,3
0,0.16847705841064453,ALReLU,qdr,500,2,30,4
0,0.010009288787841797,ReLU,exp,500,2,1,0
0,0.010000944137573242,ReLU,exp,500,2,1,1
0,0.009999990463256836,ReLU,exp,500,2,1,2
0,0.013388633728027344,ReLU,exp,500,2,1,3
0,0.013519763946533203,ReLU,exp,500,2,1,4
0,0.010998964309692383,Leaky_ReLU,exp,500,2,1,0
0,0.00866842269897461,Leaky_ReLU,exp,500,2,1,1
0,0.012000322341918945,Leaky_ReLU,exp,500,2,1,2
0,0.01100015640258789,Leaky_ReLU,exp,500,2,1,3
0,0.009999513626098633,Leaky_ReLU,exp,500,2,1,4
0,0.011000633239746094,ELU,exp,500,2,1,0
0,0.012001514434814453,ELU,exp,500,2,1,1
0,0.010508537292480469,ELU,exp,500,2,1,2
0,0.010000467300415039,ELU,exp,500,2,1,3
0,0.010000228881835938,ELU,exp,500,2,1,4
0,0.010999202728271484,PReLU,exp,500,2,1,0
0,0.015548944473266602,PReLU,exp,500,2,1,1
0,0.017583370208740234,PReLU,exp,500,2,1,2
0,0.013375997543334961,PReLU,exp,500,2,1,3
0,0.011508703231811523,PReLU,exp,500,2,1,4
0,0.013453960418701172,SELU,exp,500,2,1,0
0,0.010489940643310547,SELU,exp,500,2,1,1
0,0.01199793815612793,SELU,exp,500,2,1,2
0,0.010042905807495117,SELU,exp,500,2,1,3
0,0.008711099624633789,SELU,exp,500,2,1,4
0,0.013465166091918945,ALReLU,exp,500,2,1,0
0,0.012521505355834961,ALReLU,exp,500,2,1,1
0,0.01107478141784668,ALReLU,exp,500,2,1,2
0,0.011999845504760742,ALReLU,exp,500,2,1,3
0,0.012000560760498047,ALReLU,exp,500,2,1,4
0,0.016000032424926758,ReLU,exp,500,2,3,0
0,0.02260875701904297,ReLU,exp,500,2,3,1
0,0.037904977798461914,ReLU,exp,500,2,3,2
0,0.025267839431762695,ReLU,exp,500,2,3,3
0,0.014274835586547852,ReLU,exp,500,2,3,4
0,0.01801586151123047,Leaky_ReLU,exp,500,2,3,0
0,0.021892786026000977,Leaky_ReLU,exp,500,2,3,1
0,0.0173795223236084,Leaky_ReLU,exp,500,2,3,2
0,0.01399993896484375,Leaky_ReLU,exp,500,2,3,3
0,0.01949167251586914,Leaky_ReLU,exp,500,2,3,4
0,0.015591621398925781,ELU,exp,500,2,3,0
0,0.015241146087646484,ELU,exp,500,2,3,1
0,0.01450800895690918,ELU,exp,500,2,3,2
0,0.029046058654785156,ELU,exp,500,2,3,3
0,0.03672289848327637,ELU,exp,500,2,3,4
0,0.04919242858886719,PReLU,exp,500,2,3,0
0,0.046529531478881836,PReLU,exp,500,2,3,1
0,0.024817466735839844,PReLU,exp,500,2,3,2
0,0.017999887466430664,PReLU,exp,500,2,3,3
0,0.018030166625976562,PReLU,exp,500,2,3,4
0,0.018668651580810547,SELU,exp,500,2,3,0
0,0.017002344131469727,SELU,exp,500,2,3,1
0,0.018178939819335938,SELU,exp,500,2,3,2
0,0.01537013053894043,SELU,exp,500,2,3,3
0,0.016106843948364258,SELU,exp,500,2,3,4
0,0.021260976791381836,ALReLU,exp,500,2,3,0
0,0.026235342025756836,ALReLU,exp,500,2,3,1
0,0.04251289367675781,ALReLU,exp,500,2,3,2
0,0.023938417434692383,ALReLU,exp,500,2,3,3
0,0.01950669288635254,ALReLU,exp,500,2,3,4
0,0.03159809112548828,ReLU,exp,500,2,10,0
0,0.03241753578186035,ReLU,exp,500,2,10,1
0,0.037224769592285156,ReLU,exp,500,2,10,2
0,0.05105733871459961,ReLU,exp,500,2,10,3
0,0.04102492332458496,ReLU,exp,500,2,10,4
0,0.03795671463012695,Leaky_ReLU,exp,500,2,10,0
0,0.04354977607727051,Leaky_ReLU,exp,500,2,10,1
0,0.038266897201538086,Leaky_ReLU,exp,500,2,10,2
0,0.03948640823364258,Leaky_ReLU,exp,500,2,10,3
0,0.04079031944274902,Leaky_ReLU,exp,500,2,10,4
0,0.039310455322265625,ELU,exp,500,2,10,0
0,0.04007601737976074,ELU,exp,500,2,10,1
0,0.037986040115356445,ELU,exp,500,2,10,2
0,0.03612112998962402,ELU,exp,500,2,10,3
0,0.034021615982055664,ELU,exp,500,2,10,4
0,0.08120536804199219,PReLU,exp,500,2,10,0
0,0.06650757789611816,PReLU,exp,500,2,10,1
0,0.06740689277648926,PReLU,exp,500,2,10,2
0,0.07924699783325195,PReLU,exp,500,2,10,3
0,0.05099892616271973,PReLU,exp,500,2,10,4
0,0.036350250244140625,SELU,exp,500,2,10,0
0,0.03213834762573242,SELU,exp,500,2,10,1
0,0.03495430946350098,SELU,exp,500,2,10,2
0,0.029001474380493164,SELU,exp,500,2,10,3
0,0.031000137329101562,SELU,exp,500,2,10,4
0,0.04899907112121582,ALReLU,exp,500,2,10,0
0,0.046011924743652344,ALReLU,exp,500,2,10,1
0,0.05372047424316406,ALReLU,exp,500,2,10,2
0,0.06524801254272461,ALReLU,exp,500,2,10,3
0,0.10041451454162598,ALReLU,exp,500,2,10,4
0,0.12143969535827637,ReLU,exp,500,2,30,0
0,0.14807868003845215,ReLU,exp,500,2,30,1
0,0.07569742202758789,ReLU,exp,500,2,30,2
0,0.08521366119384766,ReLU,exp,500,2,30,3
0,0.1004171371459961,ReLU,exp,500,2,30,4
0,0.11745524406433105,Leaky_ReLU,exp,500,2,30,0
0,0.09833645820617676,Leaky_ReLU,exp,500,2,30,1
0,0.09125280380249023,Leaky_ReLU,exp,500,2,30,2
0,0.08674287796020508,Leaky_ReLU,exp,500,2,30,3
0,0.10622382164001465,Leaky_ReLU,exp,500,2,30,4
0,0.1238715648651123,ELU,exp,500,2,30,0
0,0.09510183334350586,ELU,exp,500,2,30,1
0,0.08424878120422363,ELU,exp,500,2,30,2
0,0.14306330680847168,ELU,exp,500,2,30,3
0,0.1708695888519287,ELU,exp,500,2,30,4
0,0.11851358413696289,PReLU,exp,500,2,30,0
0,0.11287283897399902,PReLU,exp,500,2,30,1
0,0.12201309204101562,PReLU,exp,500,2,30,2
0,0.1267709732055664,PReLU,exp,500,2,30,3
0,0.15548157691955566,PReLU,exp,500,2,30,4
0,0.10545945167541504,SELU,exp,500,2,30,0
0,0.08009862899780273,SELU,exp,500,2,30,1
0,0.0853264331817627,SELU,exp,500,2,30,2
0,0.08867812156677246,SELU,exp,500,2,30,3
0,0.08706450462341309,SELU,exp,500,2,30,4
0,0.1560218334197998,ALReLU,exp,500,2,30,0
0,0.14324426651000977,ALReLU,exp,500,2,30,1
0,0.14878082275390625,ALReLU,exp,500,2,30,2
0,0.16759204864501953,ALReLU,exp,500,2,30,3
0,0.2250537872314453,ALReLU,exp,500,2,30,4
0,0.025432109832763672,ReLU,lin,500,5,1,0
0,0.016736268997192383,ReLU,lin,500,5,1,1
0,0.01384878158569336,ReLU,lin,500,5,1,2
0,0.012016057968139648,ReLU,lin,500,5,1,3
0,0.01752018928527832,ReLU,lin,500,5,1,4
0,0.017484426498413086,Leaky_ReLU,lin,500,5,1,0
0,0.013172149658203125,Leaky_ReLU,lin,500,5,1,1
0,0.016034364700317383,Leaky_ReLU,lin,500,5,1,2
0,0.010954618453979492,Leaky_ReLU,lin,500,5,1,3
0,0.009916543960571289,Leaky_ReLU,lin,500,5,1,4
0,0.011384963989257812,ELU,lin,500,5,1,0
0,0.010493755340576172,ELU,lin,500,5,1,1
0,0.01315760612487793,ELU,lin,500,5,1,2
0,0.009999513626098633,ELU,lin,500,5,1,3
0,0.01358795166015625,ELU,lin,500,5,1,4
0,0.012574195861816406,PReLU,lin,500,5,1,0
0,0.014296770095825195,PReLU,lin,500,5,1,1
0,0.010892868041992188,PReLU,lin,500,5,1,2
0,0.01224517822265625,PReLU,lin,500,5,1,3
0,0.01464223861694336,PReLU,lin,500,5,1,4
0,0.012569427490234375,SELU,lin,500,5,1,0
0,0.014319896697998047,SELU,lin,500,5,1,1
0,0.012546539306640625,SELU,lin,500,5,1,2
0,0.017966032028198242,SELU,lin,500,5,1,3
0,0.018669605255126953,SELU,lin,500,5,1,4
0,0.017371177673339844,ALReLU,lin,500,5,1,0
0,0.015033245086669922,ALReLU,lin,500,5,1,1
0,0.019467830657958984,ALReLU,lin,500,5,1,2
0,0.01651763916015625,ALReLU,lin,500,5,1,3
0,0.013350486755371094,ALReLU,lin,500,5,1,4
0,0.01686263084411621,ReLU,lin,500,5,3,0
0,0.01681971549987793,ReLU,lin,500,5,3,1
0,0.02256178855895996,ReLU,lin,500,5,3,2
0,0.019647836685180664,ReLU,lin,500,5,3,3
0,0.019694089889526367,ReLU,lin,500,5,3,4
0,0.017647743225097656,Leaky_ReLU,lin,500,5,3,0
0,0.01706242561340332,Leaky_ReLU,lin,500,5,3,1
0,0.015591621398925781,Leaky_ReLU,lin,500,5,3,2
0,0.018633604049682617,Leaky_ReLU,lin,500,5,3,3
0,0.02228832244873047,Leaky_ReLU,lin,500,5,3,4
0,0.02025461196899414,ELU,lin,500,5,3,0
0,0.022091388702392578,ELU,lin,500,5,3,1
0,0.01898646354675293,ELU,lin,500,5,3,2
0,0.019178390502929688,ELU,lin,500,5,3,3
0,0.017498016357421875,ELU,lin,500,5,3,4
0,0.022896528244018555,PReLU,lin,500,5,3,0
0,0.0225522518157959,PReLU,lin,500,5,3,1
0,0.021758556365966797,PReLU,lin,500,5,3,2
0,0.022145509719848633,PReLU,lin,500,5,3,3
0,0.0205075740814209,PReLU,lin,500,5,3,4
0,0.018501996994018555,SELU,lin,500,5,3,0
0,0.02069711685180664,SELU,lin,500,5,3,1
0,0.018207311630249023,SELU,lin,500,5,3,2
0,0.01714611053466797,SELU,lin,500,5,3,3
0,0.020220041275024414,SELU,lin,500,5,3,4
0,0.028432130813598633,ALReLU,lin,500,5,3,0
0,0.024326324462890625,ALReLU,lin,500,5,3,1
0,0.02254939079284668,ALReLU,lin,500,5,3,2
0,0.02982807159423828,ALReLU,lin,500,5,3,3
0,0.01946735382080078,ALReLU,lin,500,5,3,4
0,0.04407858848571777,ReLU,lin,500,5,10,0
0,0.034194231033325195,ReLU,lin,500,5,10,1
0,0.030019760131835938,ReLU,lin,500,5,10,2
0,0.03847146034240723,ReLU,lin,500,5,10,3
0,0.03604269027709961,ReLU,lin,500,5,10,4
0,0.03533172607421875,Leaky_ReLU,lin,500,5,10,0
0,0.041193485260009766,Leaky_ReLU,lin,500,5,10,1
0,0.06056809425354004,Leaky_ReLU,lin,500,5,10,2
0,0.0462038516998291,Leaky_ReLU,lin,500,5,10,3
0,0.03829193115234375,Leaky_ReLU,lin,500,5,10,4
0,0.057891130447387695,ELU,lin,500,5,10,0
0,0.04073214530944824,ELU,lin,500,5,10,1
0,0.03547072410583496,ELU,lin,500,5,10,2
0,0.036650657653808594,ELU,lin,500,5,10,3
0,0.04654049873352051,ELU,lin,500,5,10,4
0,0.06096625328063965,PReLU,lin,500,5,10,0
0,0.05230140686035156,PReLU,lin,500,5,10,1
0,0.04124259948730469,PReLU,lin,500,5,10,2
0,0.046283721923828125,PReLU,lin,500,5,10,3
0,0.04187822341918945,PReLU,lin,500,5,10,4
0,0.03654813766479492,SELU,lin,500,5,10,0
0,0.03410601615905762,SELU,lin,500,5,10,1
0,0.038434743881225586,SELU,lin,500,5,10,2
0,0.0544130802154541,SELU,lin,500,5,10,3
0,0.042695045471191406,SELU,lin,500,5,10,4
0,0.07171821594238281,ALReLU,lin,500,5,10,0
0,0.059275150299072266,ALReLU,lin,500,5,10,1
0,0.05566692352294922,ALReLU,lin,500,5,10,2
0,0.0698857307434082,ALReLU,lin,500,5,10,3
0,0.09516525268554688,ALReLU,lin,500,5,10,4
0,0.18841958045959473,ReLU,lin,500,5,30,0
0,0.14613986015319824,ReLU,lin,500,5,30,1
0,0.09922194480895996,ReLU,lin,500,5,30,2
0,0.08184671401977539,ReLU,lin,500,5,30,3
